CÓDIGO DEL CENTRO;DENOMINACIÓN DEL CENTRO;PROVINCIA;LOCALIDAD;CÓDIGO DEL CUERPO;DENOMINACIÓN DEL CUERPO;CÓDIGO DE LA ESPECIALIDAD;DENOMINACIÓN DE LA ESPECIALIDAD;PLANTILLA;LIBRES;BILINGUE
09007684;IES JUAN MARTIN EL EMPECINADO;BURGOS;ARANDA DE DUERO;0591;PROFESORES TECNICOS DE FORMACION PROFESIONAL;206;INSTALACIONES ELECTROTECNICAS;1;0;
09007684;IES JUAN MARTIN EL EMPECINADO;BURGOS;ARANDA DE DUERO;0591;PROFESORES TECNICOS DE FORMACION PROFESIONAL;209;MANTENIMIENTO DE VEHICULOS;2;0;
09007684;IES JUAN MARTIN EL EMPECINADO;BURGOS;ARANDA DE DUERO;0591;PROFESORES TECNICOS DE FORMACION PROFESIONAL;211;MECANIZADO Y MANTENIMIENTO DE MAQUINAS;3;0;
09007684;IES JUAN MARTIN EL EMPECINADO;BURGOS;ARANDA DE DUERO;0591;PROFESORES TECNICOS DE FORMACION PROFESIONAL;218;PELUQUERIA;1;0;
09007696;IES VALLE DEL ARLANZA;BURGOS;LERMA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;001;FILOSOFIA;1;0;
09007696;IES VALLE DEL ARLANZA;BURGOS;LERMA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;004;LENGUA CASTELLANA Y LITERATURA;3;1;
09007696;IES VALLE DEL ARLANZA;BURGOS;LERMA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;005;GEOGRAFIA E HISTORIA;3;0;
09007696;IES VALLE DEL ARLANZA;BURGOS;LERMA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;006;MATEMATICAS;3;3;
09007696;IES VALLE DEL ARLANZA;BURGOS;LERMA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;007;FISICA Y QUIMICA;2;1;
09007696;IES VALLE DEL ARLANZA;BURGOS;LERMA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;008;BIOLOGIA Y GEOLOGIA;2;0;
09007696;IES VALLE DEL ARLANZA;BURGOS;LERMA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;009;DIBUJO;1;0;
09007696;IES VALLE DEL ARLANZA;BURGOS;LERMA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;010;FRANCES;1;0;
09007696;IES VALLE DEL ARLANZA;BURGOS;LERMA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;011;INGLES;3;2;
09007696;IES VALLE DEL ARLANZA;BURGOS;LERMA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;016;MUSICA;1;0;
09007696;IES VALLE DEL ARLANZA;BURGOS;LERMA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;017;EDUCACION FISICA;1;0;
09007696;IES VALLE DEL ARLANZA;BURGOS;LERMA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;018;ORIENTACIÓN EDUCATIVA;1;1;
09007696;IES VALLE DEL ARLANZA;BURGOS;LERMA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;019;TECNOLOGIA;1;0;
09007696;IES VALLE DEL ARLANZA;BURGOS;LERMA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;058;APOYO AL AREA DE LENGUA Y CIENCIAS SOCIALES;1;0;
09007696;IES VALLE DEL ARLANZA;BURGOS;LERMA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;059;APOYO AL AREA DE CIENCIAS O TECNOLOGIA;1;0;
09007696;IES VALLE DEL ARLANZA;BURGOS;LERMA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;061;ECONOMIA;1;1;
09007696;IES VALLE DEL ARLANZA;BURGOS;LERMA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;803;CULTURA CLASICA;1;0;
09007741;IES COMUNEROS DE CASTILLA;BURGOS;BURGOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;001;FILOSOFIA;2;0;
09007741;IES COMUNEROS DE CASTILLA;BURGOS;BURGOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;003;LATIN;1;0;
09007741;IES COMUNEROS DE CASTILLA;BURGOS;BURGOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;004;LENGUA CASTELLANA Y LITERATURA;8;0;
09007741;IES COMUNEROS DE CASTILLA;BURGOS;BURGOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;005;GEOGRAFIA E HISTORIA;4;0;
09007741;IES COMUNEROS DE CASTILLA;BURGOS;BURGOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;005;GEOGRAFIA E HISTORIA;1;0;FRANCES
09007741;IES COMUNEROS DE CASTILLA;BURGOS;BURGOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;005;GEOGRAFIA E HISTORIA;2;0;INGLES
09007741;IES COMUNEROS DE CASTILLA;BURGOS;BURGOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;006;MATEMATICAS;9;0;
09007741;IES COMUNEROS DE CASTILLA;BURGOS;BURGOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;007;FISICA Y QUIMICA;5;1;
09007741;IES COMUNEROS DE CASTILLA;BURGOS;BURGOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;008;BIOLOGIA Y GEOLOGIA;3;0;
09007741;IES COMUNEROS DE CASTILLA;BURGOS;BURGOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;008;BIOLOGIA Y GEOLOGIA;1;0;INGLES
09007741;IES COMUNEROS DE CASTILLA;BURGOS;BURGOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;009;DIBUJO;3;0;
09007741;IES COMUNEROS DE CASTILLA;BURGOS;BURGOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;010;FRANCES;3;0;
09007741;IES COMUNEROS DE CASTILLA;BURGOS;BURGOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;011;INGLES;8;0;
09007741;IES COMUNEROS DE CASTILLA;BURGOS;BURGOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;016;MUSICA;2;0;
09007741;IES COMUNEROS DE CASTILLA;BURGOS;BURGOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;017;EDUCACION FISICA;1;1;FRANCES
09007741;IES COMUNEROS DE CASTILLA;BURGOS;BURGOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;017;EDUCACION FISICA;2;0;
09007741;IES COMUNEROS DE CASTILLA;BURGOS;BURGOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;018;ORIENTACIÓN EDUCATIVA;1;0;
09007741;IES COMUNEROS DE CASTILLA;BURGOS;BURGOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;019;TECNOLOGIA;5;0;
09007741;IES COMUNEROS DE CASTILLA;BURGOS;BURGOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;058;APOYO AL AREA DE LENGUA Y CIENCIAS SOCIALES;1;0;
09007741;IES COMUNEROS DE CASTILLA;BURGOS;BURGOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;059;APOYO AL AREA DE CIENCIAS O TECNOLOGIA;1;0;
09007741;IES COMUNEROS DE CASTILLA;BURGOS;BURGOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;061;ECONOMIA;1;0;
09007741;IES COMUNEROS DE CASTILLA;BURGOS;BURGOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;803;CULTURA CLASICA;1;0;
09007751;IES ENRIQUE FLOREZ;BURGOS;BURGOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;001;FILOSOFIA;1;0;
09007751;IES ENRIQUE FLOREZ;BURGOS;BURGOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;004;LENGUA CASTELLANA Y LITERATURA;1;0;
09007751;IES ENRIQUE FLOREZ;BURGOS;BURGOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;005;GEOGRAFIA E HISTORIA;1;0;
09007751;IES ENRIQUE FLOREZ;BURGOS;BURGOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;006;MATEMATICAS;1;1;
09007751;IES ENRIQUE FLOREZ;BURGOS;BURGOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;007;FISICA Y QUIMICA;1;0;
09007751;IES ENRIQUE FLOREZ;BURGOS;BURGOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;008;BIOLOGIA Y GEOLOGIA;1;0;
09007751;IES ENRIQUE FLOREZ;BURGOS;BURGOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;009;DIBUJO;1;0;
09007751;IES ENRIQUE FLOREZ;BURGOS;BURGOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;011;INGLES;1;0;
09007751;IES ENRIQUE FLOREZ;BURGOS;BURGOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;018;ORIENTACIÓN EDUCATIVA;1;0;
09007751;IES ENRIQUE FLOREZ;BURGOS;BURGOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;061;ECONOMIA;1;0;
09007751;IES ENRIQUE FLOREZ;BURGOS;BURGOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;102;ANALISIS Y QUIMICA INDUSTRIAL;4;0;
09007751;IES ENRIQUE FLOREZ;BURGOS;BURGOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;104;CONSTRUCCION CIVILES Y EDIFICACION;4;0;
09007751;IES ENRIQUE FLOREZ;BURGOS;BURGOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;105;FORMACION Y ORIENTACION LABORAL;4;0;
09007751;IES ENRIQUE FLOREZ;BURGOS;BURGOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;108;INTERVENCION SOCIOCOMUNITARIA;4;0;
09007751;IES ENRIQUE FLOREZ;BURGOS;BURGOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;116;PROCESOS EN LA INDUSTRIA ALIMENTARIA;2;0;
09007751;IES ENRIQUE FLOREZ;BURGOS;BURGOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;117;PROCESOS DIAGNOSTICOS CLINICOS Y PRODUCTOS ORTOPROTESICOS;2;0;
09007751;IES ENRIQUE FLOREZ;BURGOS;BURGOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;118;PROCESOS SANITARIOS;2;0;
09007751;IES ENRIQUE FLOREZ;BURGOS;BURGOS;0591;PROFESORES TECNICOS DE FORMACION PROFESIONAL;208;LABORATORIO;2;0;
09007751;IES ENRIQUE FLOREZ;BURGOS;BURGOS;0591;PROFESORES TECNICOS DE FORMACION PROFESIONAL;212;OFICINA DE PROYECTOS DE CONSTRUCCION;2;0;
09007751;IES ENRIQUE FLOREZ;BURGOS;BURGOS;0591;PROFESORES TECNICOS DE FORMACION PROFESIONAL;214;OPERACIONES Y EQUIPOS DE ELABORACION DE PRODUCTOS ALIMENTARIOS;1;0;
09007751;IES ENRIQUE FLOREZ;BURGOS;BURGOS;0591;PROFESORES TECNICOS DE FORMACION PROFESIONAL;219;PROCEDIMIENTOS DE DIAGNOSTICO CLINICO Y ORTOPROTESICO;3;2;
09007751;IES ENRIQUE FLOREZ;BURGOS;BURGOS;0591;PROFESORES TECNICOS DE FORMACION PROFESIONAL;220;PROCEDIMIENTOS SANITARIOS Y ASISTENCIALES;4;1;
09007751;IES ENRIQUE FLOREZ;BURGOS;BURGOS;0591;PROFESORES TECNICOS DE FORMACION PROFESIONAL;225;SERVICIOS A LA COMUNIDAD;3;1;
09007787;IES MONTES OBARENES;BURGOS;MIRANDA DE EBRO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;001;FILOSOFIA;1;0;
09007787;IES MONTES OBARENES;BURGOS;MIRANDA DE EBRO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;004;LENGUA CASTELLANA Y LITERATURA;7;2;
09007787;IES MONTES OBARENES;BURGOS;MIRANDA DE EBRO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;005;GEOGRAFIA E HISTORIA;1;1;INGLES
09007787;IES MONTES OBARENES;BURGOS;MIRANDA DE EBRO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;005;GEOGRAFIA E HISTORIA;4;0;
09007787;IES MONTES OBARENES;BURGOS;MIRANDA DE EBRO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;006;MATEMATICAS;5;2;
09007787;IES MONTES OBARENES;BURGOS;MIRANDA DE EBRO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;007;FISICA Y QUIMICA;3;0;
09007787;IES MONTES OBARENES;BURGOS;MIRANDA DE EBRO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;008;BIOLOGIA Y GEOLOGIA;3;0;
09007787;IES MONTES OBARENES;BURGOS;MIRANDA DE EBRO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;009;DIBUJO;2;0;
09007787;IES MONTES OBARENES;BURGOS;MIRANDA DE EBRO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;010;FRANCES;1;0;
09007787;IES MONTES OBARENES;BURGOS;MIRANDA DE EBRO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;011;INGLES;5;0;
09007787;IES MONTES OBARENES;BURGOS;MIRANDA DE EBRO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;016;MUSICA;1;0;
09007787;IES MONTES OBARENES;BURGOS;MIRANDA DE EBRO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;017;EDUCACION FISICA;2;2;
09007787;IES MONTES OBARENES;BURGOS;MIRANDA DE EBRO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;018;ORIENTACIÓN EDUCATIVA;1;1;
09007787;IES MONTES OBARENES;BURGOS;MIRANDA DE EBRO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;019;TECNOLOGIA;3;0;
09007787;IES MONTES OBARENES;BURGOS;MIRANDA DE EBRO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;019;TECNOLOGIA;1;1;INGLES
09007787;IES MONTES OBARENES;BURGOS;MIRANDA DE EBRO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;058;APOYO AL AREA DE LENGUA Y CIENCIAS SOCIALES;1;1;
09007787;IES MONTES OBARENES;BURGOS;MIRANDA DE EBRO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;059;APOYO AL AREA DE CIENCIAS O TECNOLOGIA;1;0;
09007787;IES MONTES OBARENES;BURGOS;MIRANDA DE EBRO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;061;ECONOMIA;2;2;
09007787;IES MONTES OBARENES;BURGOS;MIRANDA DE EBRO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;803;CULTURA CLASICA;2;1;
09007787;IES MONTES OBARENES;BURGOS;MIRANDA DE EBRO;0591;PROFESORES TECNICOS DE FORMACION PROFESIONAL;801;SERVICIOS A LA COMUNIDAD EN LOS DEPARTAMENTOS DE ORIENTACIÓN;1;1;
09007933;IES LA BUREBA;BURGOS;BRIVIESCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;001;FILOSOFIA;1;0;
09007933;IES LA BUREBA;BURGOS;BRIVIESCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;003;LATIN;1;0;
09007933;IES LA BUREBA;BURGOS;BRIVIESCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;004;LENGUA CASTELLANA Y LITERATURA;5;3;
09007933;IES LA BUREBA;BURGOS;BRIVIESCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;005;GEOGRAFIA E HISTORIA;3;0;
09007933;IES LA BUREBA;BURGOS;BRIVIESCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;005;GEOGRAFIA E HISTORIA;1;0;INGLES
09007933;IES LA BUREBA;BURGOS;BRIVIESCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;006;MATEMATICAS;4;1;
09007933;IES LA BUREBA;BURGOS;BRIVIESCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;007;FISICA Y QUIMICA;2;1;
09007933;IES LA BUREBA;BURGOS;BRIVIESCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;008;BIOLOGIA Y GEOLOGIA;2;0;
09007933;IES LA BUREBA;BURGOS;BRIVIESCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;008;BIOLOGIA Y GEOLOGIA;1;0;INGLES
09007933;IES LA BUREBA;BURGOS;BRIVIESCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;009;DIBUJO;2;0;
09007933;IES LA BUREBA;BURGOS;BRIVIESCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;010;FRANCES;1;0;
09007933;IES LA BUREBA;BURGOS;BRIVIESCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;011;INGLES;4;2;
09007933;IES LA BUREBA;BURGOS;BRIVIESCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;016;MUSICA;1;0;
09007933;IES LA BUREBA;BURGOS;BRIVIESCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;017;EDUCACION FISICA;2;0;
09007933;IES LA BUREBA;BURGOS;BRIVIESCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;018;ORIENTACIÓN EDUCATIVA;1;0;
09007933;IES LA BUREBA;BURGOS;BRIVIESCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;019;TECNOLOGIA;2;0;
09007933;IES LA BUREBA;BURGOS;BRIVIESCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;058;APOYO AL AREA DE LENGUA Y CIENCIAS SOCIALES;1;0;
09007933;IES LA BUREBA;BURGOS;BRIVIESCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;059;APOYO AL AREA DE CIENCIAS O TECNOLOGIA;1;1;
09007933;IES LA BUREBA;BURGOS;BRIVIESCA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;061;ECONOMIA;1;1;
09007933;IES LA BUREBA;BURGOS;BRIVIESCA;0591;PROFESORES TECNICOS DE FORMACION PROFESIONAL;026;APOYO AL AREA PRACTICA;1;0;
09008101;ESCUELA OFICIAL DE IDIOMAS DE BURGOS;BURGOS;BURGOS;0592;PROFESORES DE ESCUELAS OFICIALES DE IDIOMAS;001;ALEMAN;3;1;
09008101;ESCUELA OFICIAL DE IDIOMAS DE BURGOS;BURGOS;BURGOS;0592;PROFESORES DE ESCUELAS OFICIALES DE IDIOMAS;006;ESPAÑOL;1;1;
09008101;ESCUELA OFICIAL DE IDIOMAS DE BURGOS;BURGOS;BURGOS;0592;PROFESORES DE ESCUELAS OFICIALES DE IDIOMAS;008;FRANCES;5;0;
09008101;ESCUELA OFICIAL DE IDIOMAS DE BURGOS;BURGOS;BURGOS;0592;PROFESORES DE ESCUELAS OFICIALES DE IDIOMAS;011;INGLES;21;2;
09008101;ESCUELA OFICIAL DE IDIOMAS DE BURGOS;BURGOS;BURGOS;0592;PROFESORES DE ESCUELAS OFICIALES DE IDIOMAS;012;ITALIANO;2;0;
09008101;ESCUELA OFICIAL DE IDIOMAS DE BURGOS;BURGOS;BURGOS;0592;PROFESORES DE ESCUELAS OFICIALES DE IDIOMAS;017;RUSO;1;1;
09008160;C.EDUCACION PERSONAS ADULTAS CONDE DE ARANDA;BURGOS;ARANDA DE DUERO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;005;GEOGRAFIA E HISTORIA;1;0;
09008160;C.EDUCACION PERSONAS ADULTAS CONDE DE ARANDA;BURGOS;ARANDA DE DUERO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;006;MATEMATICAS;2;1;
09008160;C.EDUCACION PERSONAS ADULTAS CONDE DE ARANDA;BURGOS;ARANDA DE DUERO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;007;FISICA Y QUIMICA;1;0;
09008160;C.EDUCACION PERSONAS ADULTAS CONDE DE ARANDA;BURGOS;ARANDA DE DUERO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;011;INGLES;1;0;
09008160;C.EDUCACION PERSONAS ADULTAS CONDE DE ARANDA;BURGOS;ARANDA DE DUERO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;018;ORIENTACIÓN EDUCATIVA;1;0;
09008160;C.EDUCACION PERSONAS ADULTAS CONDE DE ARANDA;BURGOS;ARANDA DE DUERO;0591;PROFESORES TECNICOS DE FORMACION PROFESIONAL;214;OPERACIONES Y EQUIPOS DE ELABORACION DE PRODUCTOS ALIMENTARIOS;1;1;
09008172;C.P.E.E. FRAY PEDRO PONCE DE LEÓN;BURGOS;BURGOS;0591;PROFESORES TECNICOS DE FORMACION PROFESIONAL;204;FABRICACION E INSTALACION DE CARPINTERIA Y MUEBLE;1;1;
09008172;C.P.E.E. FRAY PEDRO PONCE DE LEÓN;BURGOS;BURGOS;0591;PROFESORES TECNICOS DE FORMACION PROFESIONAL;224;PRODUCCION TEXTIL Y TRATAMIENTOS FISICO-QUIMICOS;1;1;
09008184;C.P.E.E. FUENTEMINAYA;BURGOS;ARANDA DE DUERO;0591;PROFESORES TECNICOS DE FORMACION PROFESIONAL;224;PRODUCCION TEXTIL Y TRATAMIENTOS FISICO-QUIMICOS;1;1;
09008263;IES DIEGO MARIN DE AGUILERA;BURGOS;BURGOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;001;FILOSOFIA;1;0;
09008263;IES DIEGO MARIN DE AGUILERA;BURGOS;BURGOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;004;LENGUA CASTELLANA Y LITERATURA;4;1;
09008263;IES DIEGO MARIN DE AGUILERA;BURGOS;BURGOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;005;GEOGRAFIA E HISTORIA;3;0;
09008263;IES DIEGO MARIN DE AGUILERA;BURGOS;BURGOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;006;MATEMATICAS;4;3;
09008263;IES DIEGO MARIN DE AGUILERA;BURGOS;BURGOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;007;FISICA Y QUIMICA;2;0;
09008263;IES DIEGO MARIN DE AGUILERA;BURGOS;BURGOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;008;BIOLOGIA Y GEOLOGIA;2;0;
09008263;IES DIEGO MARIN DE AGUILERA;BURGOS;BURGOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;009;DIBUJO;2;0;
09008263;IES DIEGO MARIN DE AGUILERA;BURGOS;BURGOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;010;FRANCES;1;0;
09008263;IES DIEGO MARIN DE AGUILERA;BURGOS;BURGOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;011;INGLES;4;1;
09008263;IES DIEGO MARIN DE AGUILERA;BURGOS;BURGOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;016;MUSICA;1;0;
09008263;IES DIEGO MARIN DE AGUILERA;BURGOS;BURGOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;017;EDUCACION FISICA;1;1;
09008263;IES DIEGO MARIN DE AGUILERA;BURGOS;BURGOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;018;ORIENTACIÓN EDUCATIVA;1;0;
09008263;IES DIEGO MARIN DE AGUILERA;BURGOS;BURGOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;019;TECNOLOGIA;2;0;
09008263;IES DIEGO MARIN DE AGUILERA;BURGOS;BURGOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;058;APOYO AL AREA DE LENGUA Y CIENCIAS SOCIALES;1;0;
09008263;IES DIEGO MARIN DE AGUILERA;BURGOS;BURGOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;061;ECONOMIA;1;0;
09008263;IES DIEGO MARIN DE AGUILERA;BURGOS;BURGOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;103;ASESORIA Y PROCESOS DE IMAGEN PERSONAL;2;0;
09008263;IES DIEGO MARIN DE AGUILERA;BURGOS;BURGOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;105;FORMACION Y ORIENTACION LABORAL;2;0;
09008263;IES DIEGO MARIN DE AGUILERA;BURGOS;BURGOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;111;ORGANIZACION Y PROCESOS DE MANTENIMIENTO DE VEHICULOS;2;1;
09008263;IES DIEGO MARIN DE AGUILERA;BURGOS;BURGOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;119;PROCESOS Y MEDIOS DE COMUNICACION;2;1;
09008263;IES DIEGO MARIN DE AGUILERA;BURGOS;BURGOS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;803;CULTURA CLASICA;1;0;
09008263;IES DIEGO MARIN DE AGUILERA;BURGOS;BURGOS;0591;PROFESORES TECNICOS DE FORMACION PROFESIONAL;203;ESTETICA;2;0;
09008263;IES DIEGO MARIN DE AGUILERA;BURGOS;BURGOS;0591;PROFESORES TECNICOS DE FORMACION PROFESIONAL;209;MANTENIMIENTO DE VEHICULOS;8;2;
09008263;IES DIEGO MARIN DE AGUILERA;BURGOS;BURGOS;0591;PROFESORES TECNICOS DE FORMACION PROFESIONAL;218;PELUQUERIA;2;1;
09008263;IES DIEGO MARIN DE AGUILERA;BURGOS;BURGOS;0591;PROFESORES TECNICOS DE FORMACION PROFESIONAL;229;TECNICAS Y PROCEDIMIENTOS DE IMAGEN Y SONIDO;3;0;
09008263;IES DIEGO MARIN DE AGUILERA;BURGOS;BURGOS;0591;PROFESORES TECNICOS DE FORMACION PROFESIONAL;801;SERVICIOS A LA COMUNIDAD EN LOS DEPARTAMENTOS DE ORIENTACIÓN;1;1;
09008275;C. EDUCACIÓN PERSONAS ADULTAS REAL AQUENDE;BURGOS;MIRANDA DE EBRO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;004;LENGUA CASTELLANA Y LITERATURA;1;1;
09008275;C. EDUCACIÓN PERSONAS ADULTAS REAL AQUENDE;BURGOS;MIRANDA DE EBRO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;005;GEOGRAFIA E HISTORIA;1;0;
09008275;C. EDUCACIÓN PERSONAS ADULTAS REAL AQUENDE;BURGOS;MIRANDA DE EBRO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;006;MATEMATICAS;1;0;
09008275;C. EDUCACIÓN PERSONAS ADULTAS REAL AQUENDE;BURGOS;MIRANDA DE EBRO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;008;BIOLOGIA Y GEOLOGIA;1;0;
09008275;C. EDUCACIÓN PERSONAS ADULTAS REAL AQUENDE;BURGOS;MIRANDA DE EBRO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;011;INGLES;1;0;
09008366;IES VELA ZANETTI;BURGOS;ARANDA DE DUERO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;001;FILOSOFIA;2;0;
09008366;IES VELA ZANETTI;BURGOS;ARANDA DE DUERO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;004;LENGUA CASTELLANA Y LITERATURA;6;1;
09008366;IES VELA ZANETTI;BURGOS;ARANDA DE DUERO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;005;GEOGRAFIA E HISTORIA;4;0;
09008366;IES VELA ZANETTI;BURGOS;ARANDA DE DUERO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;005;GEOGRAFIA E HISTORIA;1;0;INGLES
09008366;IES VELA ZANETTI;BURGOS;ARANDA DE DUERO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;006;MATEMATICAS;5;1;
