268,San Muñoz,2090,37289,Salamanca,Cs
269,San Pedro de Rozados,2760,37291,Salamanca,PP
270,San Pedro del Valle,1320,37290,Salamanca,PP
271,San Pelayo de Guareña,960,37292,Salamanca,PP
272,Sanchón de la Ribera,790,37280,Salamanca,PP
273,Sanchón de la Sagrada,380,37281,Salamanca,PSOE
274,Sanchotello,2310,37282,Salamanca,PSOE
275,Sancti-Spíritus,7750,37279,Salamanca,PP
276,Sando,1160,37283,Salamanca,PP
277,Santa María de Sando,1000,37293,Salamanca,PP
278,Santa Marta de Tormes,14646,37294,Salamanca,PP
279,Santiago de la Puebla,2970,37296,Salamanca,PSOE
280,Santibáñez de Béjar,4620,37297,Salamanca,PP
281,Santibáñez de la Sierra,1780,37298,Salamanca,PSOE
282,Santiz,2530,37299,Salamanca,PP
283,Los Santos,5950,37300,Salamanca,PP
284,Sardón de los Frailes,990,37301,Salamanca,PSOE
285,Saucelle,2750,37302,Salamanca,PP
286,Sepulcro-Hilario,1570,37304,Salamanca,PP
287,Sequeros,2400,37305,Salamanca,PP
288,Serradilla del Arroyo,2480,37306,Salamanca,PSOE
289,Serradilla del Llano,1470,37307,Salamanca,PP
290,La Sierpe,410,37309,Salamanca,PP
291,Sieteiglesias de Tormes,1840,37310,Salamanca,PSOE
292,Sobradillo,1960,37311,Salamanca,PP
293,Sorihuela,2580,37312,Salamanca,PP
294,Sotoserrano,5530,37313,Salamanca,PP
295,Tabera de Abajo,1090,37314,Salamanca,PP
296,La Tala,800,37315,Salamanca,PP
297,Tamames,7830,37316,Salamanca,PP
298,Tarazona de Guareña,2880,37317,Salamanca,PP
299,Tardáguila,1960,37318,Salamanca,PP
300,El Tejado,820,37319,Salamanca,PP
301,Tejeda y Segoyuela,900,37320,Salamanca,PP
302,Tenebrón,1350,37321,Salamanca,PP
303,Terradillos,3096,37322,Salamanca,IU
304,Topas,5340,37323,Salamanca,PSOE
305,Tordillos,3280,37324,Salamanca,PP
306,El Tornadizo,920,37325,Salamanca,PP
307,Torresmenudas,2010,37327,Salamanca,PP
308,Trabanca,1740,37328,Salamanca,PP
309,Tremedal de Tormes,370,37329,Salamanca,PP
310,Valdecarros,3280,37330,Salamanca,PSOE
311,Valdefuentes de Sangusín,1880,37331,Salamanca,PP
312,Valdehijaderos,730,37332,Salamanca,PP
313,Valdelacasa,2110,37333,Salamanca,PP
314,Valdelageve,650,37334,Salamanca,PP
315,Valdelosa,4040,37335,Salamanca,PP
316,Valdemierque,640,37336,Salamanca,PSOE
317,Valderrodrigo,1360,37337,Salamanca,PP
318,Valdunciel,1030,37338,Salamanca,PP
319,Valero,3020,37339,Salamanca,PP
320,Vallejera de Riofrío,690,37343,Salamanca,IV
321,Valsalabroso,1330,37340,Salamanca,PP
322,Valverde de Valdelacasa,660,37341,Salamanca,PP
323,Valverdón,2770,37342,Salamanca,PP
324,Vecinos,2390,37344,Salamanca,PP
325,Vega de Tirados,1590,37345,Salamanca,PSOE
326,Las Veguillas,2840,37346,Salamanca,PP
327,La Vellés,5140,37347,Salamanca,IU
328,Ventosa del Río Almar,1010,37348,Salamanca,PP
329,La Vídola,1070,37349,Salamanca,PP
330,Villaflores,2600,37351,Salamanca,PP
331,Villagonzalo de Tormes,2370,37352,Salamanca,PP
332,Villalba de los Llanos,1170,37353,Salamanca,PP
333,Villamayor,7371,37354,Salamanca,PP
334,Villanueva del Conde,1710,37355,Salamanca,PP
335,Villar de Argañán,910,37356,Salamanca,PP
336,Villar de Ciervo,2600,37357,Salamanca,PP
337,Villar de Gallimazo,2100,37358,Salamanca,PP
338,Villar de la Yegua,1620,37359,Salamanca,PP
339,Villar de Peralonso,2120,37360,Salamanca,PP
340,Villar de Samaniego,870,37361,Salamanca,PP
341,Villares de la Reina,6491,37362,Salamanca,Cs
342,Villares de Yeltes,1110,37363,Salamanca,PP
343,Villarino de los Aires,7890,37364,Salamanca,PP
344,Villarmayor,1730,37365,Salamanca,PP
345,Villarmuerto,420,37366,Salamanca,PP
346,Villasbuenas,1810,37367,Salamanca,PP
347,Villasdardo,240,37368,Salamanca,VTV
